Episode,Time_Taken,Accuracy,Energy_Consumed,Success,Timestamp
1,60.0200,0.0000,0.0000,0,2026-03-13 07:30:42
2,46.2400,0.0000,0.0000,0,2026-03-13 07:31:20
3,60.0200,0.0000,0.0000,0,2026-03-13 07:32:07
4,60.0200,0.0000,0.0000,0,2026-03-13 07:33:02
5,60.0200,0.0000,0.0000,0,2026-03-13 07:33:54
6,60.0200,0.0000,0.0000,0,2026-03-13 07:34:43
7,60.0200,0.0000,0.0000,0,2026-03-13 07:35:33
8,60.0200,0.0000,0.0000,0,2026-03-13 07:36:17
9,60.0000,0.0000,0.0000,0,2026-03-13 07:37:07
10,60.0200,0.0000,0.0000,0,2026-03-13 07:38:00
11,60.0200,0.0000,0.0000,0,2026-03-13 07:38:47
12,60.0200,0.0000,0.0000,0,2026-03-13 07:39:32
13,60.0200,0.0000,0.0000,0,2026-03-13 07:40:18
14,60.0200,0.0000,0.0000,0,2026-03-13 07:41:04
15,60.0200,0.0000,0.0000,0,2026-03-13 07:41:49
16,60.0200,0.0000,0.0000,0,2026-03-13 07:42:35
17,60.0200,0.0000,0.0000,0,2026-03-13 07:43:21
18,60.0200,0.0000,0.0000,0,2026-03-13 07:44:03
19,60.0200,0.0000,0.0000,0,2026-03-13 07:44:48
20,60.0200,0.0000,0.0000,0,2026-03-13 07:45:33
21,60.0200,0.3651,0.0000,0,2026-03-13 07:46:18
22,60.0200,0.0000,0.0000,0,2026-03-13 07:47:04
23,16.8600,0.0000,0.0000,0,2026-03-13 07:47:17
24,60.0200,0.0000,0.0000,0,2026-03-13 07:48:02
25,60.0199,0.0000,0.0000,0,2026-03-13 07:48:48
26,60.0200,0.0000,0.0000,0,2026-03-13 07:49:29
27,60.0200,0.3588,0.0000,0,2026-03-13 07:50:14
28,60.0200,0.0000,0.0000,0,2026-03-13 07:51:00
29,60.0200,0.0000,0.0000,0,2026-03-13 07:51:45
30,60.0200,0.0000,0.0000,0,2026-03-13 07:52:31
31,60.0199,0.0000,0.0000,0,2026-03-13 07:53:18
32,60.0200,0.0000,0.0000,0,2026-03-13 07:54:04
33,60.0200,0.0000,0.0000,0,2026-03-13 07:54:50
34,60.0200,0.0000,0.0000,0,2026-03-13 07:55:36
35,60.0200,0.0000,0.0000,0,2026-03-13 07:56:22
36,60.0200,0.0000,0.0000,0,2026-03-13 07:57:04
37,60.0200,0.0000,0.0000,0,2026-03-13 07:57:50
38,60.0200,0.0000,0.0000,0,2026-03-13 07:58:36
39,60.0200,0.0000,0.0000,0,2026-03-13 07:59:21
40,60.0198,0.0000,0.0000,0,2026-03-13 08:00:07
41,60.0200,0.0000,0.0000,0,2026-03-13 08:00:52
42,60.0200,0.7307,0.0000,0,2026-03-13 08:01:38
43,60.0200,0.0000,0.0000,0,2026-03-13 08:02:27
44,60.0200,0.0000,0.0000,0,2026-03-13 08:03:17
45,60.0200,0.0000,0.0000,0,2026-03-13 08:04:06
46,60.0200,0.0000,0.0000,0,2026-03-13 08:04:55
47,60.0200,0.0000,0.0000,0,2026-03-13 08:05:38
48,60.0200,0.0000,0.0000,0,2026-03-13 08:06:24
49,60.0200,0.0000,0.0000,0,2026-03-13 08:07:11
50,60.0200,0.0000,0.0000,0,2026-03-13 08:07:57
51,60.0198,0.0000,0.0000,0,2026-03-13 08:08:45
52,60.0200,0.0000,0.0000,0,2026-03-13 08:09:31
53,11.7800,0.8366,0.0000,1,2026-03-13 08:09:42
54,60.0200,0.0000,0.0000,0,2026-03-13 08:10:29
55,60.0200,0.0000,0.0000,0,2026-03-13 08:11:12
56,60.0200,0.0000,0.0000,0,2026-03-13 08:11:59
57,18.8001,0.8562,0.0000,1,2026-03-13 08:12:14
58,16.3999,0.8876,0.0000,1,2026-03-13 08:12:28
59,60.0200,0.0000,0.0000,0,2026-03-13 08:13:16
60,60.0200,0.0000,0.0000,0,2026-03-13 08:14:03
61,60.0198,0.0000,0.0000,0,2026-03-13 08:14:49
62,60.0200,0.0000,0.0000,0,2026-03-13 08:15:35
63,60.0200,0.0000,0.0000,0,2026-03-13 08:16:21
64,8.2600,0.0051,0.0000,0,2026-03-13 08:16:26
65,60.0200,0.0000,0.0000,0,2026-03-13 08:17:13
66,10.9399,0.8321,0.0000,1,2026-03-13 08:17:23
67,60.0200,0.0000,0.0000,0,2026-03-13 08:18:10
68,13.0801,0.8662,0.0000,1,2026-03-13 08:18:17
69,60.0198,0.0000,0.0000,0,2026-03-13 08:19:04
70,60.0200,0.0000,0.0000,0,2026-03-13 08:19:51
71,60.0200,0.0000,0.0000,0,2026-03-13 08:20:41
72,60.0200,0.0000,0.0000,0,2026-03-13 08:21:28
73,12.2000,0.8834,0.0000,1,2026-03-13 08:21:39
74,7.2600,0.0286,0.0000,0,2026-03-13 08:21:44
75,60.0200,0.0000,0.0000,0,2026-03-13 08:22:31
