Episode,Timestamp,Base_Angle,Shoulder_Angle,Elbow_Angle,Base_Velocity,Shoulder_Velocity,Elbow_Velocity,Base_Control,Shoulder_Control,Elbow_Control,Magnet_Pos_X,Magnet_Pos_Y,Magnet_Pos_Z,Magnet_Vel_X,Magnet_Vel_Y,Magnet_Vel_Z,Box_Pos_X,Box_Pos_Y,Box_Pos_Z,Box_Vel_X,Box_Vel_Y,Box_Vel_Z,Base_Torque_Nm,Shoulder_Torque_Nm,Elbow_Torque_Nm,Base_Power_W,Shoulder_Power_W,Elbow_Power_W,Base_Mass_kg,Shoulder_Mass_kg,Elbow_Mass_kg,Base_KE_J,Shoulder_KE_J,Elbow_KE_J,Box_Attached,Energy_Step_J
26,0.0200,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,-1.0000,3.3409,-53.0943,-3.9111,0.0000,0.0000,0.0000,-0.2847,-1.7843,-3.3470,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
26,0.0200,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,-1.0000,3.3557,-53.7344,-3.9384,0.0000,0.0000,0.0000,2.8070,-1.7843,-1.5448,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
26,0.0200,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,-1.0000,3.3705,-54.3785,-3.9656,0.7398,-32.2048,-1.3622,0.9518,-1.7843,-2.6599,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
27,0.0200,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,-1.0000,3.3853,-55.0265,-3.9929,0.0000,0.0000,0.0000,1.7063,-1.7843,-1.6137,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
27,0.0200,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,-1.0000,3.4001,-55.6785,-4.0201,0.0000,0.0000,0.0000,-0.3962,-1.7843,1.9244,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
27,0.0200,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,-1.0000,3.4149,-56.3343,-4.0474,0.0000,0.0000,0.0000,-2.0201,-1.7843,-1.3034,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
27,0.0200,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,-1.0000,3.4297,-56.9941,-4.0746,0.0000,0.0000,0.0000,-1.3214,-1.7843,1.3158,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
27,0.0200,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,-1.0000,3.4445,-57.6578,-4.1019,0.7398,-33.1858,-1.3622,-3.5309,-1.7843,-0.6026,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
28,0.0200,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,-1.0000,3.4593,-58.3255,-4.1291,0.0000,0.0000,0.0000,1.6711,-1.7843,-0.2954,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
28,0.0200,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,-1.0000,3.4741,-58.9970,-4.1564,0.0000,0.0000,0.0000,-2.1805,-1.7843,-0.0364,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
