Episode,Timestamp,Base_Angle,Shoulder_Angle,Elbow_Angle,Base_Velocity,Shoulder_Velocity,Elbow_Velocity,Base_Control,Shoulder_Control,Elbow_Control,Magnet_Pos_X,Magnet_Pos_Y,Magnet_Pos_Z,Magnet_Vel_X,Magnet_Vel_Y,Magnet_Vel_Z,Box_Pos_X,Box_Pos_Y,Box_Pos_Z,Box_Vel_X,Box_Vel_Y,Box_Vel_Z,Base_Torque_Nm,Shoulder_Torque_Nm,Elbow_Torque_Nm,Base_Power_W,Shoulder_Power_W,Elbow_Power_W,Base_Mass_kg,Shoulder_Mass_kg,Elbow_Mass_kg,Base_KE_J,Shoulder_KE_J,Elbow_KE_J,Box_Attached,Energy_Step_J
89,0.0200,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.0909,1.2687,48.8579,-0.6824,1.1031,0.3775,116.9317,-1.7804,50.3936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
89,0.0400,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8851,3.1596,52.1302,-0.6824,1.1031,0.3775,116.9317,-1.7843,50.3936,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
89,0.0601,0.0000,45.0001,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,118.8851,3.1596,52.1302,-0.6824,1.1031,0.3775,116.9317,-1.7920,50.3936,0.0000,-0.3865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
89,0.0801,0.0000,45.0001,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,118.8851,3.1596,52.1302,-0.6824,1.1031,0.3775,116.9317,-1.8036,50.3936,0.0000,-0.5769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
89,0.1001,0.0000,45.0001,-30.0000,0.0000,-0.0001,0.0000,-0.9471,0.3215,0.9043,118.8851,3.1596,52.1302,-110.2936,94.5471,163.6137,116.9317,-1.8189,50.3936,0.0000,-0.7654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
89,0.1201,-0.4735,45.1587,-29.5479,-0.4132,0.1399,0.3946,-0.9471,0.3215,0.9043,118.8679,3.1491,52.1580,-110.2936,94.5471,163.6137,116.9317,-1.8379,50.3936,0.0000,-0.9520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4269,0.0293,0.1557,0,0.000000
89,0.1401,-0.9471,45.3216,-29.0957,-0.4132,0.1421,0.3946,-0.9471,0.3215,0.9043,118.8502,3.1381,52.1858,-110.2936,94.5471,163.6137,116.9317,-1.8606,50.3936,0.0000,-1.1367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4269,0.0303,0.1557,0,0.000000
89,0.1599,-1.4206,45.4824,-28.6435,-0.4132,0.1402,0.3946,-0.9471,0.3215,0.9043,118.8321,3.1270,52.2132,-110.2936,94.5471,163.6137,116.9317,-1.8870,50.3936,0.0000,-1.3195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4269,0.0295,0.1557,0,0.000000
89,0.1799,-1.8942,45.6432,-28.1914,-0.4132,0.1402,0.3946,-0.9471,0.3215,0.9043,118.8135,3.1156,52.2403,-110.2936,94.5471,163.6137,116.9317,-1.9170,50.3936,0.0000,-1.5006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4269,0.0295,0.1557,0,0.000000
89,0.2000,-2.3677,45.8039,-27.7392,-0.4132,0.1402,0.3946,-0.3161,0.1190,0.5215,118.7945,3.1039,52.2673,-4.5288,-2.7884,6.8523,116.9317,-1.9277,50.3936,0.0000,-0.5345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.4269,0.0295,0.1557,0,0.000000
