Episode,Timestamp,Base_Angle,Shoulder_Angle,Elbow_Angle,Base_Velocity,Shoulder_Velocity,Elbow_Velocity,Base_Control,Shoulder_Control,Elbow_Control,Magnet_Pos_X,Magnet_Pos_Y,Magnet_Pos_Z,Magnet_Vel_X,Magnet_Vel_Y,Magnet_Vel_Z,Box_Pos_X,Box_Pos_Y,Box_Pos_Z,Box_Vel_X,Box_Vel_Y,Box_Vel_Z,Base_Torque_Nm,Shoulder_Torque_Nm,Elbow_Torque_Nm,Base_Power_W,Shoulder_Power_W,Elbow_Power_W,Base_Mass_kg,Shoulder_Mass_kg,Elbow_Mass_kg,Base_KE_J,Shoulder_KE_J,Elbow_KE_J,Box_Attached,Energy_Step_J
2,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.1149,3.1596,18.1302,0.2661,-1.4420,0.3800,-3.2347,-1.7843,14.6833,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
2,0.0400,0.0000,45.4972,-30.0000,0.0000,0.4358,0.0000,0.0000,1.0000,0.0000,-0.1149,3.1417,18.1622,0.2661,-1.4420,0.3800,-3.2347,-1.7920,14.6833,0.0000,-0.3865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.2849,0.0000,0,0.000000
2,0.0600,0.0000,46.0001,-30.0000,0.0000,0.4388,0.0000,0.0000,1.0000,0.0000,-0.1149,3.1232,18.1943,0.2661,-1.4420,0.3800,-3.2347,-1.8036,14.6833,0.0000,-0.5769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.2888,0.0000,0,0.000000
2,0.0800,0.0000,46.5001,-30.0000,0.0000,0.4363,0.0000,0.0000,1.0000,0.0000,-0.1149,3.1046,18.2261,94.6436,235.6337,242.6399,-3.2347,-1.8189,14.6833,0.0000,-0.7654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.2855,0.0000,0,0.000000
2,0.1000,0.0000,47.0001,-30.0000,0.0000,0.4362,0.0000,0.0000,1.0000,0.0000,-0.1149,3.0857,18.2577,94.6436,235.6337,242.6399,-3.2347,-1.8379,14.6833,0.0000,-0.9520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.2855,0.0000,0,0.000000
2,0.1200,0.0000,47.5001,-30.0000,0.0000,0.4363,0.0000,0.0000,1.0000,0.0000,-0.1149,3.0666,18.2892,94.6436,235.6337,242.6399,-3.2347,-1.8606,14.6833,0.0000,-1.1367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.2855,0.0000,0,0.000000
2,0.1400,0.0000,48.0001,-30.0000,0.0000,0.4362,0.0000,0.0000,1.0000,0.0000,-0.1149,3.0471,18.3205,94.6436,235.6337,242.6399,-3.2347,-1.8870,14.6833,0.0000,-1.3195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.2855,0.0000,0,0.000000
2,0.1600,0.0000,48.5001,-30.0000,0.0000,0.4362,0.0000,0.0000,1.0000,0.0000,-0.1149,3.0274,18.3517,94.6436,235.6337,242.6399,-3.2347,-1.9170,14.6833,0.0000,-1.5006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.2855,0.0000,0,0.000000
2,0.1800,0.0000,49.0001,-30.0000,0.0000,0.4362,0.0000,0.0000,0.0000,0.0000,-0.1149,3.0074,18.3826,0.0000,-4.8609,7.8257,-3.2347,-1.9277,14.6833,0.0000,-0.5345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.2855,0.0000,0,0.000000
2,0.2000,0.0000,49.0030,-30.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,-0.1149,3.0073,18.3828,0.0000,-4.8609,7.8257,-3.2347,-1.9299,14.6833,0.0000,-0.1069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
