Episode,Timestamp,Base_Angle,Shoulder_Angle,Elbow_Angle,Base_Velocity,Shoulder_Velocity,Elbow_Velocity,Base_Control,Shoulder_Control,Elbow_Control,Magnet_Pos_X,Magnet_Pos_Y,Magnet_Pos_Z,Magnet_Vel_X,Magnet_Vel_Y,Magnet_Vel_Z,Box_Pos_X,Box_Pos_Y,Box_Pos_Z,Box_Vel_X,Box_Vel_Y,Box_Vel_Z,Base_Torque_Nm,Shoulder_Torque_Nm,Elbow_Torque_Nm,Base_Power_W,Shoulder_Power_W,Elbow_Power_W,Base_Mass_kg,Shoulder_Mass_kg,Elbow_Mass_kg,Base_KE_J,Shoulder_KE_J,Elbow_KE_J,Box_Attached,Energy_Step_J
1,0.0000,0.0000,45.0000,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.8851,4.8696,152.0766,0.0000,0.0000,0.0000,148.8851,-1.8804,152.0766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
1,0.0200,0.0000,45.0002,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.8851,4.1532,154.3964,0.0000,0.0000,0.0000,150.3481,-1.7843,154.0887,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
1,0.0400,0.0000,45.0002,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,152.8851,4.1532,154.3964,0.0000,0.0000,0.0000,150.3481,-1.7920,154.0887,0.0000,-0.3865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
1,0.0600,0.0000,45.0002,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,152.8851,4.1532,154.3964,0.0000,0.0000,0.0000,150.3481,-1.8036,154.0887,0.0000,-0.5769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
1,0.0800,0.0000,45.0002,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,152.8851,4.1532,154.3964,0.0000,0.0000,0.0000,150.3481,-1.8189,154.0887,0.0000,-0.7654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
1,0.1000,0.0000,45.0002,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,152.8851,4.1532,154.3964,0.0000,-35.8217,115.9912,150.3481,-1.8379,154.0887,0.0000,-0.9520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
1,0.1200,0.0000,45.0002,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,152.8851,4.1532,154.3964,0.0000,-35.8217,115.9912,150.3481,-1.8606,154.0887,0.0000,-1.1367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
1,0.1400,0.0000,45.0002,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,152.8851,4.1532,154.3964,0.0000,-35.8217,115.9912,150.3481,-1.8870,154.0887,0.0000,-1.3195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
1,0.1600,0.0000,45.0002,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,152.8851,4.1532,154.3964,0.0000,-35.8217,115.9912,150.3481,-1.9170,154.0887,0.0000,-1.5006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
1,0.1800,0.0000,45.0002,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,152.8851,4.1532,154.3964,0.0000,-35.8217,115.9912,150.3481,-1.9277,154.0887,0.0000,-0.5345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
1,0.2000,0.0000,45.0002,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,152.8851,4.1532,154.3964,0.0000,0.0000,0.0000,150.3481,-1.9299,154.0887,0.0000,-0.1069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
1,0.2200,0.0000,45.0002,-30.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000,152.8851,4.1532,154.3964,0.0000,0.0000,0.0000,150.3481,-1.9303,154.0887,0.0000,-0.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
